chr	start	end
chr17	6790000	6800000
chr17	6800000	6810000
chr17	7270000	7280000
chr17	7650000	7660000
chr17	7960000	7970000
chr17	8880000	8890000
chr17	8890000	8900000
chr17	8920000	8930000
chr17	8930000	8940000
chr17	9490000	9500000
chr17	9500000	9510000
chr17	9510000	9520000
chr17	9600000	9610000
chr17	9610000	9620000
chr17	9620000	9630000
chr17	9830000	9840000
chr17	9840000	9850000
chr17	9860000	9870000
chr17	10080000	10090000
chr17	10090000	10100000
chr17	10110000	10120000
chr17	10120000	10130000
chr17	10140000	10150000
chr17	10150000	10160000
chr17	10400000	10410000
chr17	10410000	10420000
chr17	10650000	10660000
chr17	10670000	10680000
chr17	10710000	10720000
chr17	10780000	10790000
chr17	10790000	10800000
chr17	10800000	10810000
chr17	10850000	10860000
chr17	10880000	10890000
chr17	10890000	10900000
chr17	10930000	10940000
chr17	10940000	10950000
chr17	10940000	10950000
chr17	10950000	10960000
chr17	11170000	11180000
chr17	11190000	11200000
chr17	11200000	11210000
chr17	11290000	11300000
chr17	11300000	11310000
chr17	11310000	11320000
chr17	11320000	11330000
chr17	11330000	11340000
chr17	11340000	11350000
chr17	11350000	11360000
chr17	11390000	11400000
chr17	11420000	11430000
chr17	11680000	11690000
chr17	11770000	11780000
chr17	11780000	11790000
chr17	11790000	11800000
chr17	11850000	11860000
chr17	11900000	11910000
chr17	12060000	12070000
chr17	12450000	12460000
chr17	12720000	12730000
chr17	12750000	12760000
chr17	12770000	12780000
chr17	12780000	12790000
chr17	12790000	12800000
chr17	12800000	12810000
chr17	12880000	12890000
chr17	12980000	12990000
chr17	13190000	13200000
chr17	13510000	13520000
chr17	13520000	13530000
chr17	13660000	13670000
chr17	13670000	13680000
chr17	13680000	13690000
chr17	13690000	13700000
chr17	13700000	13710000
chr17	13710000	13720000
chr17	14000000	14010000
chr17	14010000	14020000
chr17	14020000	14030000
chr17	14030000	14040000
chr17	14100000	14110000
chr17	14110000	14120000
chr17	14420000	14430000
chr17	14480000	14490000
chr17	14490000	14500000
chr17	14500000	14510000
chr17	14510000	14520000
chr17	14520000	14530000
chr17	14630000	14640000
chr17	14850000	14860000
chr17	14860000	14870000
chr17	15190000	15200000
chr17	15200000	15210000
chr17	15210000	15220000
chr17	15220000	15230000
chr17	15430000	15440000
chr17	15440000	15450000
chr17	15460000	15470000
chr17	15470000	15480000
chr17	15480000	15490000
chr17	15490000	15500000
chr17	15620000	15630000
chr17	15650000	15660000
chr17	15660000	15670000
chr17	15670000	15680000
chr17	15680000	15690000
chr17	15760000	15770000
chr17	15820000	15830000
chr17	15830000	15840000
chr17	15840000	15850000
chr17	15870000	15880000
chr17	15910000	15920000
chr17	15920000	15930000
chr17	16110000	16120000
chr17	16110000	16120000
chr17	16120000	16130000
chr17	16130000	16140000
chr17	16810000	16820000
chr17	16830000	16840000
chr17	16950000	16960000
chr17	16960000	16970000
chr17	17000000	17010000
chr17	17010000	17020000
chr17	17020000	17030000
chr17	17030000	17040000
chr17	17040000	17050000
chr17	17050000	17060000
chr17	17060000	17070000
chr17	17070000	17080000
chr17	17090000	17100000
chr17	17100000	17110000
chr17	18180000	18190000
chr17	18520000	18530000
chr17	18530000	18540000
chr17	18540000	18550000
chr17	18550000	18560000
chr17	18560000	18570000
chr17	18970000	18980000
chr17	19590000	19600000
chr17	19810000	19820000
chr17	19900000	19910000
chr17	19910000	19920000
chr17	19930000	19940000
chr17	19950000	19960000
chr17	20040000	20050000
chr17	20050000	20060000
chr17	20070000	20080000
chr17	20080000	20090000
chr17	20090000	20100000
chr17	20120000	20130000
chr17	20130000	20140000
chr17	20180000	20190000
chr17	20190000	20200000
chr17	20200000	20210000
chr17	21660000	21670000
chr17	21850000	21860000
chr17	22050000	22060000
chr17	22060000	22070000
chr17	24340000	24350000
chr17	24340000	24350000
chr17	24490000	24500000
chr17	24750000	24760000
chr17	25930000	25940000
chr17	25930000	25940000
chr17	26340000	26350000
chr17	26340000	26350000
chr17	26570000	26580000
chr17	26600000	26610000
chr17	26600000	26610000
chr17	26610000	26620000
chr17	26880000	26890000
chr17	27130000	27140000
chr17	27200000	27210000
chr17	27250000	27260000
chr17	27330000	27340000
chr17	28720000	28730000
chr17	28850000	28860000
chr17	28860000	28870000
chr17	29880000	29890000
chr17	29890000	29900000
chr17	29900000	29910000
chr17	29910000	29920000
chr17	29930000	29940000
chr17	29950000	29960000
chr17	29960000	29970000
chr17	30000000	30010000
chr17	30010000	30020000
chr17	30020000	30030000
chr17	30030000	30040000
chr17	30040000	30050000
chr17	30050000	30060000
chr17	30410000	30420000
chr17	30470000	30480000
chr17	30480000	30490000
chr17	30490000	30500000
chr17	30500000	30510000
chr17	30520000	30530000
chr17	30530000	30540000
chr17	30580000	30590000
chr17	30590000	30600000
chr17	30620000	30630000
chr17	30680000	30690000
chr17	30790000	30800000
chr17	30940000	30950000
chr17	30960000	30970000
chr17	30980000	30990000
chr17	31190000	31200000
chr17	31220000	31230000
chr17	31230000	31240000
chr17	31260000	31270000
chr17	31380000	31390000
chr17	31400000	31410000
chr17	31670000	31680000
chr17	31710000	31720000
chr17	31810000	31820000
chr17	31830000	31840000
chr17	32520000	32530000
chr17	32530000	32540000
chr17	32540000	32550000
chr17	32630000	32640000
chr17	32630000	32640000
chr17	32640000	32650000
chr17	32650000	32660000
chr17	32760000	32770000
chr17	32940000	32950000
chr17	32950000	32960000
chr17	32970000	32980000
chr17	32980000	32990000
chr17	33000000	33010000
chr17	33020000	33030000
chr17	33340000	33350000
chr17	33350000	33360000
chr17	33520000	33530000
chr17	33530000	33540000
chr17	33650000	33660000
chr17	33660000	33670000
chr17	33670000	33680000
chr17	33680000	33690000
chr17	33700000	33710000
chr17	34000000	34010000
chr17	34010000	34020000
chr17	34040000	34050000
chr17	34210000	34220000
chr17	34220000	34230000
chr17	34270000	34280000
chr17	34330000	34340000
chr17	34340000	34350000
chr17	34350000	34360000
chr17	34360000	34370000
chr17	34370000	34380000
chr17	34410000	34420000
chr17	34730000	34740000
chr17	34740000	34750000
chr17	34920000	34930000
chr17	35180000	35190000
chr17	35230000	35240000
chr17	35390000	35400000
chr17	35400000	35410000
chr17	36320000	36330000
chr17	36390000	36400000
chr17	37010000	37020000
chr17	37270000	37280000
chr17	37830000	37840000
chr17	37840000	37850000
chr17	37860000	37870000
chr17	37970000	37980000
chr17	38100000	38110000
chr17	38160000	38170000
chr17	38500000	38510000
chr17	38690000	38700000
chr17	38990000	39000000
chr17	39250000	39260000
chr17	39280000	39290000
chr17	39390000	39400000
chr17	39540000	39550000
chr17	39550000	39560000
chr17	39610000	39620000
chr17	39830000	39840000
chr17	40150000	40160000
chr17	40160000	40170000
chr17	40550000	40560000
chr17	40570000	40580000
chr17	40580000	40590000
chr17	40580000	40590000
chr17	40590000	40600000
chr17	40620000	40630000
chr17	40630000	40640000
chr17	40660000	40670000
chr17	40810000	40820000
chr17	40820000	40830000
chr17	40830000	40840000
chr17	40840000	40850000
chr17	40850000	40860000
chr17	40850000	40860000
chr17	40860000	40870000
chr17	40870000	40880000
chr17	41140000	41150000
chr17	41150000	41160000
chr17	41210000	41220000
chr17	41240000	41250000
chr17	41320000	41330000
chr17	41330000	41340000
chr17	41360000	41370000
chr17	41370000	41380000
chr17	41460000	41470000
chr17	41470000	41480000
chr17	41490000	41500000
chr17	42040000	42050000
chr17	42060000	42070000
chr17	42160000	42170000
chr17	42180000	42190000
chr17	42190000	42200000
chr17	42770000	42780000
chr17	43070000	43080000
chr17	43080000	43090000
chr17	43130000	43140000
chr17	43230000	43240000
chr17	43240000	43250000
chr17	43250000	43260000
chr17	43270000	43280000
chr17	43280000	43290000
chr17	43500000	43510000
chr17	43580000	43590000
chr17	44270000	44280000
chr17	44280000	44290000
chr17	44490000	44500000
chr17	44880000	44890000
chr17	44890000	44900000
chr17	44900000	44910000
chr17	44940000	44950000
chr17	44980000	44990000
chr17	45660000	45670000
chr17	45840000	45850000
chr17	45850000	45860000
chr17	45870000	45880000
chr17	45880000	45890000
chr17	45890000	45900000
chr17	46010000	46020000
chr17	46020000	46030000
chr17	46030000	46040000
chr17	46110000	46120000
chr17	46120000	46130000
chr17	46130000	46140000
chr17	46140000	46150000
chr17	46350000	46360000
chr17	46450000	46460000
chr17	46450000	46460000
chr17	46560000	46570000
chr17	46650000	46660000
chr17	46680000	46690000
chr17	46950000	46960000
chr17	46960000	46970000
chr17	47160000	47170000
chr17	47170000	47180000
chr17	47300000	47310000
chr17	47310000	47320000
chr17	47320000	47330000
chr17	48230000	48240000
chr17	48240000	48250000
chr17	48240000	48250000
chr17	48250000	48260000
chr17	48650000	48660000
chr17	48660000	48670000
chr17	48670000	48680000
chr17	48670000	48680000
chr17	48680000	48690000
chr17	48690000	48700000
chr17	48700000	48710000
chr17	48750000	48760000
chr17	48890000	48900000
chr17	49310000	49320000
chr17	49620000	49630000
chr17	49630000	49640000
chr17	49640000	49650000
chr17	49870000	49880000
chr17	50580000	50590000
chr17	50620000	50630000
chr17	50650000	50660000
chr17	50660000	50670000
chr17	50690000	50700000
chr17	50960000	50970000
chr17	51570000	51580000
chr17	51890000	51900000
chr17	51900000	51910000
chr17	51980000	51990000
chr17	52040000	52050000
chr17	52050000	52060000
chr17	52200000	52210000
chr17	52210000	52220000
chr17	52350000	52360000
chr17	52600000	52610000
chr17	52610000	52620000
chr17	52620000	52630000
chr17	52630000	52640000
chr17	52640000	52650000
chr17	52650000	52660000
chr17	52660000	52670000
chr17	52670000	52680000
chr17	52670000	52680000
chr17	52680000	52690000
chr17	52690000	52700000
chr17	52760000	52770000
chr17	52760000	52770000
chr17	52770000	52780000
chr17	52770000	52780000
chr17	52780000	52790000
chr17	52790000	52800000
chr17	52800000	52810000
chr17	52810000	52820000
chr17	53070000	53080000
chr17	53080000	53090000
chr17	53100000	53110000
chr17	53130000	53140000
chr17	53160000	53170000
chr17	53170000	53180000
chr17	53180000	53190000
chr17	53190000	53200000
chr17	53300000	53310000
chr17	53310000	53320000
chr17	53360000	53370000
chr17	53370000	53380000
chr17	53520000	53530000
chr17	53580000	53590000
chr17	53590000	53600000
chr17	53600000	53610000
chr17	53610000	53620000
chr17	54080000	54090000
chr17	54090000	54100000
chr17	54100000	54110000
chr17	54110000	54120000
chr17	54120000	54130000
chr17	54180000	54190000
chr17	54190000	54200000
chr17	54210000	54220000
chr17	54400000	54410000
chr17	54410000	54420000
chr17	54430000	54440000
chr17	54540000	54550000
chr17	54560000	54570000
chr17	54570000	54580000
chr17	54580000	54590000
chr17	54590000	54600000
chr17	54600000	54610000
chr17	54610000	54620000
chr17	54620000	54630000
chr17	54630000	54640000
chr17	54640000	54650000
chr17	54710000	54720000
chr17	54820000	54830000
chr17	54830000	54840000
chr17	54940000	54950000
chr17	55090000	55100000
chr17	55100000	55110000
chr17	55110000	55120000
chr17	55120000	55130000
chr17	55130000	55140000
chr17	55150000	55160000
chr17	55190000	55200000
chr17	55520000	55530000
chr17	55540000	55550000
chr17	55550000	55560000
chr17	55550000	55560000
chr17	55560000	55570000
chr17	55570000	55580000
chr17	55580000	55590000
chr17	55590000	55600000
chr17	55600000	55610000
chr17	55620000	55630000
chr17	55650000	55660000
chr17	55680000	55690000
chr17	55690000	55700000
chr17	55780000	55790000
chr17	55960000	55970000
chr17	55970000	55980000
chr17	55970000	55980000
chr17	55980000	55990000
chr17	56350000	56360000
chr17	56380000	56390000
chr17	56610000	56620000
chr17	56630000	56640000
chr17	56730000	56740000
chr17	56740000	56750000
chr17	57000000	57010000
chr17	57010000	57020000
chr17	57360000	57370000
chr17	57370000	57380000
chr17	57830000	57840000
chr17	58090000	58100000
chr17	58120000	58130000
chr17	58130000	58140000
chr17	58140000	58150000
chr17	58150000	58160000
chr17	58160000	58170000
chr17	58350000	58360000
chr17	58360000	58370000
chr17	58880000	58890000
chr17	59130000	59140000
chr17	60000000	60010000
chr17	60110000	60120000
chr17	60290000	60300000
chr17	60480000	60490000
chr17	60490000	60500000
chr17	60500000	60510000
chr17	60750000	60760000
chr17	60860000	60870000
chr17	60870000	60880000
chr17	60880000	60890000
chr17	60890000	60900000
chr17	60970000	60980000
chr17	60980000	60990000
chr17	60990000	61000000
chr17	61000000	61010000
chr17	61010000	61020000
chr17	61260000	61270000
chr17	61270000	61280000
chr17	61290000	61300000
chr17	61300000	61310000
chr17	61430000	61440000
chr17	61750000	61760000
chr17	61820000	61830000
chr17	61840000	61850000
chr17	62040000	62050000
chr17	62320000	62330000
chr17	62360000	62370000
chr17	62960000	62970000
chr17	62970000	62980000
chr17	62980000	62990000
chr17	62990000	63000000
chr17	63050000	63060000
chr17	63060000	63070000
chr17	63250000	63260000
chr17	63300000	63310000
chr17	63310000	63320000
chr17	63330000	63340000
chr17	63350000	63360000
chr17	63360000	63370000
chr17	63370000	63380000
chr17	63370000	63380000
chr17	63380000	63390000
chr17	63390000	63400000
chr17	63400000	63410000
chr17	63410000	63420000
chr17	64310000	64320000
chr17	64470000	64480000
chr17	64480000	64490000
chr17	64530000	64540000
chr17	64540000	64550000
chr17	64540000	64550000
chr17	64550000	64560000
chr17	64560000	64570000
chr17	64570000	64580000
chr17	64580000	64590000
chr17	64600000	64610000
chr17	64770000	64780000
chr17	64930000	64940000
chr17	64940000	64950000
chr17	64950000	64960000
chr17	65070000	65080000
chr17	65080000	65090000
chr17	65090000	65100000
chr17	65100000	65110000
chr17	65110000	65120000
chr17	65120000	65130000
chr17	65170000	65180000
chr17	65180000	65190000
chr17	65190000	65200000
chr17	65200000	65210000
chr17	65250000	65260000
chr17	65260000	65270000
chr17	65360000	65370000
chr17	65600000	65610000
chr17	65610000	65620000
chr17	65620000	65630000
chr17	65690000	65700000
chr17	65780000	65790000
chr17	65790000	65800000
chr17	65800000	65810000
chr17	65810000	65820000
chr17	65910000	65920000
chr17	66130000	66140000
chr17	66140000	66150000
chr17	66150000	66160000
chr17	66160000	66170000
chr17	66450000	66460000
chr17	66810000	66820000
chr17	67150000	67160000
chr17	67960000	67970000
chr17	67970000	67980000
chr17	68190000	68200000
chr17	68360000	68370000
chr17	68370000	68380000
chr17	68380000	68390000
chr17	68390000	68400000
chr17	68400000	68410000
chr17	68410000	68420000
chr17	68440000	68450000
chr17	68450000	68460000
chr17	68460000	68470000
chr17	68530000	68540000
chr17	68550000	68560000
chr17	68610000	68620000
chr17	68620000	68630000
chr17	68810000	68820000
chr17	68820000	68830000
chr17	68830000	68840000
chr17	69010000	69020000
chr17	69050000	69060000
chr17	69070000	69080000
chr17	69080000	69090000
chr17	69270000	69280000
chr17	69290000	69300000
chr17	69300000	69310000
chr17	69310000	69320000
chr17	69480000	69490000
chr17	69490000	69500000
chr17	69550000	69560000
chr17	69560000	69570000
chr17	69570000	69580000
chr17	69580000	69590000
chr17	69580000	69590000
chr17	69590000	69600000
chr17	69600000	69610000
chr17	69610000	69620000
chr17	69670000	69680000
chr17	69680000	69690000
chr17	69690000	69700000
chr17	69690000	69700000
chr17	69700000	69710000
chr17	70010000	70020000
chr17	70020000	70030000
chr17	70100000	70110000
chr17	70440000	70450000
chr17	70480000	70490000
chr17	70490000	70500000
chr17	71010000	71020000
chr17	71060000	71070000
chr17	71290000	71300000
chr17	71300000	71310000
chr17	71310000	71320000
chr17	71660000	71670000
chr17	71780000	71790000
chr17	71790000	71800000
chr17	71800000	71810000
chr17	71810000	71820000
chr17	71820000	71830000
chr17	71880000	71890000
chr17	71890000	71900000
chr17	71970000	71980000
chr17	72340000	72350000
chr17	72350000	72360000
chr17	72520000	72530000
chr17	72530000	72540000
chr17	72900000	72910000
chr17	73200000	73210000
chr17	73680000	73690000
chr17	73690000	73700000
chr17	73850000	73860000
chr17	73900000	73910000
chr17	74160000	74170000
chr17	74400000	74410000
chr17	74580000	74590000
chr17	74590000	74600000
chr17	74640000	74650000
chr17	74650000	74660000
chr17	74940000	74950000
chr17	75220000	75230000
chr17	75230000	75240000
chr17	75240000	75250000
chr17	75250000	75260000
chr17	75360000	75370000
chr17	75500000	75510000
chr17	75690000	75700000
chr17	75840000	75850000
chr17	75960000	75970000
chr17	76090000	76100000
chr17	76190000	76200000
chr17	76210000	76220000
chr17	76220000	76230000
chr17	76390000	76400000
chr17	76630000	76640000
chr17	76850000	76860000
chr17	76940000	76950000
chr17	76950000	76960000
chr17	77070000	77080000
chr17	77140000	77150000
chr17	77150000	77160000
chr17	77160000	77170000
chr17	77170000	77180000
chr17	77640000	77650000
chr17	77650000	77660000
chr17	77660000	77670000
chr17	77670000	77680000
chr17	77710000	77720000
chr17	78120000	78130000
chr17	78300000	78310000
chr17	78880000	78890000
chr17	79790000	79800000
chr17	79830000	79840000
chr17	79890000	79900000
chr17	80280000	80290000
chr17	80420000	80430000
chr17	80450000	80460000
chr17	80470000	80480000
chr17	81260000	81270000
chr17	81270000	81280000
chr17	81390000	81400000
chr17	81390000	81400000
chr17	81680000	81690000
chr17	81690000	81700000
chr17	81700000	81710000
chr17	81820000	81830000
chr17	81830000	81840000
chr17	82070000	82080000
